"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
30.04.2009 14:40:00,988.99,15.77,289.85,10.13,69.12,17.94,12.40,5.54,7.84,12.54,1186.76,1.59,4.25,241.80
30.04.2009 14:50:00,989.02,15.48,289.55,10.28,71.10,17.61,12.52,5.09,7.91,12.66,1187.94,3.50,4.88,230.90
30.04.2009 15:00:00,988.99,15.35,289.43,10.42,72.40,17.47,12.65,4.82,7.99,12.79,1188.38,2.87,4.38,245.10
30.04.2009 15:10:00,989.10,16.17,290.24,11.15,72.10,18.41,13.27,5.14,8.39,13.42,1184.86,1.66,4.00,265.50
30.04.2009 15:20:00,989.11,16.69,290.76,10.84,68.34,19.03,13.00,6.02,8.22,13.15,1182.87,2.37,4.25,271.50
30.04.2009 15:30:00,989.21,16.83,290.89,10.70,67.12,19.20,12.89,6.31,8.14,13.03,1182.47,1.97,3.50,285.60
30.04.2009 15:40:00,989.14,16.84,290.91,10.32,65.37,19.21,12.56,6.65,7.94,12.70,1182.49,2.59,4.38,274.60
30.04.2009 15:50:00,989.29,17.13,291.19,10.56,65.24,19.57,12.77,6.80,8.07,12.90,1181.40,1.59,3.13,292.10
30.04.2009 16:00:00,989.46,17.05,291.09,10.17,63.86,19.47,12.43,7.04,7.85,12.57,1182.08,1.72,3.13,309.20
30.04.2009 16:10:00,989.61,16.83,290.86,10.15,64.68,19.20,12.42,6.78,7.84,12.55,1183.16,1.34,2.50,328.50
30.04.2009 16:20:00,989.60,16.70,290.73,10.48,66.69,19.04,12.70,6.34,8.02,12.83,1183.55,1.19,2.38,249.30
30.04.2009 16:30:00,989.63,16.81,290.84,10.74,67.39,19.17,12.92,6.25,8.16,13.06,1183.04,1.99,4.00,254.00
30.04.2009 16:40:00,989.77,16.62,290.63,10.75,68.22,18.94,12.92,6.02,8.16,13.06,1183.98,1.25,2.50,277.60
30.04.2009 16:50:00,989.98,16.83,290.83,10.74,67.28,19.20,12.92,6.28,8.16,13.05,1183.38,1.65,3.38,290.50
30.04.2009 17:00:00,990.03,16.96,290.95,10.93,67.60,19.36,13.09,6.27,8.26,13.22,1182.83,1.58,3.00,251.00
30.04.2009 17:10:00,990.12,17.03,291.02,11.07,67.89,19.44,13.20,6.24,8.33,13.33,1182.61,1.48,4.00,247.80
30.04.2009 17:20:00,990.20,16.66,290.64,10.88,68.66,18.99,13.04,5.95,8.23,13.17,1184.28,1.56,2.88,150.00
30.04.2009 17:30:00,990.28,16.43,290.40,10.46,67.72,18.72,12.67,6.04,8.00,12.80,1185.49,1.85,5.00,274.20
30.04.2009 17:40:00,990.29,16.05,290.02,10.43,69.26,18.27,12.65,5.62,7.99,12.78,1187.07,1.57,3.25,273.70
30.04.2009 17:50:00,990.29,15.98,289.95,10.38,69.34,18.19,12.61,5.58,7.96,12.73,1187.37,0.92,1.63,249.80
30.04.2009 18:00:00,990.21,15.99,289.96,10.13,68.16,18.20,12.40,5.79,7.83,12.53,1187.33,1.31,2.25,239.00
30.04.2009 18:10:00,990.13,15.94,289.92,10.14,68.39,18.14,12.41,5.73,7.83,12.53,1187.44,0.62,1.25,215.90
30.04.2009 18:20:00,990.18,15.83,289.81,10.28,69.53,18.01,12.52,5.49,7.91,12.65,1187.90,0.44,1.00,255.10
30.04.2009 18:30:00,990.29,15.50,289.47,9.92,69.35,17.64,12.23,5.41,7.72,12.35,1189.52,0.28,0.88,35.36
30.04.2009 18:40:00,990.44,15.28,289.23,9.71,69.35,17.39,12.06,5.33,7.61,12.18,1190.69,0.46,1.13,356.40
30.04.2009 18:50:00,990.52,15.19,289.14,9.87,70.50,17.29,12.19,5.10,7.69,12.31,1191.10,0.56,1.25,298.10
30.04.2009 19:00:00,990.61,14.98,288.92,9.94,71.80,17.06,12.25,4.81,7.73,12.36,1192.05,0.40,1.00,291.20
30.04.2009 19:10:00,990.65,14.71,288.64,10.03,73.50,16.76,12.32,4.44,7.77,12.44,1193.18,0.21,0.63,347.20
30.04.2009 19:20:00,990.66,14.52,288.45,9.89,73.70,16.56,12.20,4.35,7.70,12.32,1194.03,0.41,0.88,271.60
30.04.2009 19:30:00,990.82,14.34,288.26,9.82,74.20,16.37,12.14,4.22,7.66,12.26,1195.00,0.44,1.25,157.40
30.04.2009 19:40:00,990.91,13.64,287.55,9.84,77.80,15.64,12.17,3.47,7.67,12.28,1198.02,0.95,1.75,235.30
30.04.2009 19:50:00,991.00,13.38,287.28,9.84,79.10,15.38,12.16,3.21,7.67,12.27,1199.22,1.06,2.13,247.20
30.04.2009 20:00:00,991.21,13.25,287.13,9.71,79.10,15.25,12.06,3.19,7.60,12.17,1200.06,0.79,2.00,112.70
30.04.2009 20:10:00,991.21,13.25,287.13,9.12,76.00,15.25,11.59,3.66,7.30,11.69,1200.28,1.45,2.50,218.10
30.04.2009 20:20:00,991.13,13.13,287.02,8.61,74.00,15.13,11.19,3.93,7.05,11.29,1200.87,2.18,3.38,235.30
30.04.2009 20:30:00,991.09,12.86,286.75,8.51,74.80,14.86,11.12,3.75,7.01,11.22,1201.99,1.25,2.75,181.80
30.04.2009 20:40:00,991.07,12.66,286.55,9.10,78.90,14.67,11.57,3.09,7.30,11.68,1202.59,1.54,2.63,139.80
30.04.2009 20:50:00,990.97,12.39,286.29,8.71,78.20,14.41,11.27,3.14,7.10,11.37,1203.75,0.71,1.25,118.30
30.04.2009 21:00:00,991.13,12.32,286.21,8.77,78.90,14.34,11.32,3.03,7.13,11.42,1204.22,0.90,1.75,83.30
30.04.2009 21:10:00,991.37,12.26,286.13,8.81,79.40,14.29,11.34,2.94,7.15,11.44,1204.75,1.15,2.13,113.10
30.04.2009 21:20:00,991.58,12.00,285.85,8.78,80.60,14.04,11.32,2.72,7.13,11.42,1206.12,0.69,2.00,26.41
30.04.2009 21:30:00,991.68,12.03,285.87,8.68,79.90,14.07,11.24,2.83,7.08,11.34,1206.15,0.15,0.50,14.85
30.04.2009 21:40:00,991.70,11.98,285.82,8.76,80.60,14.03,11.30,2.72,7.12,11.40,1206.36,0.92,1.88,214.70
30.04.2009 21:50:00,991.83,11.34,285.17,8.81,84.40,13.44,11.35,2.10,7.15,11.44,1209.21,0.56,1.50,212.20
30.04.2009 22:00:00,991.92,11.05,284.87,8.77,85.80,13.19,11.31,1.87,7.13,11.41,1210.57,0.34,1.00,206.80
30.04.2009 22:10:00,991.93,11.11,284.93,8.81,85.70,13.24,11.35,1.89,7.15,11.44,1210.31,0.18,0.88,80.40
30.04.2009 22:20:00,991.94,10.78,284.60,8.74,87.20,12.95,11.29,1.66,7.11,11.39,1211.75,0.44,0.88,72.60
30.04.2009 22:30:00,992.09,10.83,284.64,8.79,87.20,13.00,11.33,1.66,7.14,11.42,1211.71,0.64,1.13,144.60
30.04.2009 22:40:00,992.21,10.68,284.48,8.69,87.50,12.87,11.26,1.61,7.09,11.35,1212.53,0.73,1.38,209.10
30.04.2009 22:50:00,992.28,10.59,284.38,8.74,88.30,12.79,11.29,1.50,7.11,11.38,1212.98,0.51,0.88,186.20
30.04.2009 23:00:00,992.36,10.55,284.33,8.72,88.40,12.75,11.28,1.48,7.10,11.36,1213.26,0.26,0.75,228.60
30.04.2009 23:10:00,992.55,10.51,284.28,8.64,88.20,12.72,11.22,1.50,7.06,11.30,1213.69,0.40,0.63,159.50
30.04.2009 23:20:00,992.60,10.17,283.93,8.57,89.80,12.43,11.17,1.27,7.03,11.25,1215.23,0.87,1.25,207.10
30.04.2009 23:30:00,992.70,10.22,283.97,8.67,90.10,12.48,11.24,1.24,7.07,11.32,1215.11,0.67,2.00,179.60
30.04.2009 23:40:00,992.85,10.00,283.74,8.57,90.80,12.29,11.16,1.13,7.02,11.24,1216.27,1.30,2.75,160.70
30.04.2009 23:50:00,992.81,9.67,283.41,8.63,93.20,12.02,11.21,0.82,7.05,11.29,1217.62,1.31,2.75,171.80
01.05.2009 00:00:00,992.81,9.69,283.43,8.74,93.80,12.04,11.29,0.75,7.11,11.38,1217.50,0.30,0.88,102.80
01.05.2009 00:10:00,992.96,9.66,283.39,8.63,93.30,12.02,11.21,0.81,7.05,11.29,1217.85,0.70,1.13,138.80
01.05.2009 00:20:00,992.90,9.25,282.99,8.24,93.40,11.69,10.92,0.77,6.87,11.00,1219.68,0.89,1.50,211.20
01.05.2009 00:30:00,992.78,9.37,283.12,8.52,94.40,11.78,11.12,0.66,7.00,11.20,1218.92,1.63,2.50,231.40
01.05.2009 00:40:00,992.56,9.58,283.34,8.44,92.60,11.95,11.07,0.88,6.96,11.15,1217.77,2.99,3.63,230.70
01.05.2009 00:50:00,992.53,9.59,283.36,8.29,91.60,11.96,10.96,1.00,6.89,11.04,1217.74,1.38,3.25,222.10
01.05.2009 01:00:00,992.65,9.61,283.37,8.35,91.80,11.98,10.99,0.98,6.92,11.08,1217.78,1.50,3.25,176.60
01.05.2009 01:10:00,992.95,9.42,283.15,8.49,93.90,11.82,11.10,0.72,6.98,11.18,1218.92,1.28,2.13,192.60
01.05.2009 01:20:00,993.06,9.30,283.02,8.50,94.70,11.73,11.11,0.62,6.99,11.18,1219.58,1.33,2.25,213.40
01.05.2009 01:30:00,992.94,9.51,283.24,8.64,94.30,11.90,11.22,0.68,7.06,11.30,1218.47,1.56,2.88,226.10
01.05.2009 01:40:00,992.83,10.06,283.80,8.12,87.70,12.34,10.83,1.52,6.81,10.90,1216.15,2.16,3.13,248.60
01.05.2009 01:50:00,992.87,10.25,283.99,7.98,85.80,12.50,10.73,1.78,6.75,10.80,1215.43,1.01,2.00,350.20
01.05.2009 02:00:00,992.82,10.11,283.85,7.86,85.90,12.38,10.64,1.75,6.69,10.72,1216.01,1.53,3.13,280.10
01.05.2009 02:10:00,992.80,9.87,283.62,8.28,89.80,12.19,10.94,1.24,6.89,11.02,1216.87,1.24,2.50,2.90
01.05.2009 02:20:00,992.70,9.80,283.55,8.05,88.80,12.13,10.77,1.36,6.78,10.85,1217.13,1.24,1.88,227.40
01.05.2009 02:30:00,992.58,9.84,283.60,7.80,87.10,12.16,10.59,1.57,6.67,10.67,1216.89,0.97,1.38,224.70
01.05.2009 02:40:00,992.51,9.55,283.32,7.77,88.60,11.93,10.57,1.36,6.65,10.65,1218.07,0.61,1.50,194.20
01.05.2009 02:50:00,992.57,9.42,283.18,7.82,89.70,11.82,10.61,1.22,6.67,10.69,1218.68,0.75,2.00,47.58
01.05.2009 03:00:00,992.67,9.29,283.04,7.90,91.00,11.72,10.67,1.05,6.71,10.74,1219.34,0.60,1.63,45.44
01.05.2009 03:10:00,992.74,8.85,282.60,7.59,91.80,11.38,10.44,0.93,6.57,10.52,1221.43,0.92,1.38,184.60
01.05.2009 03:20:00,992.82,8.46,282.20,7.52,93.80,11.08,10.39,0.69,6.54,10.47,1223.25,0.82,1.38,220.70
01.05.2009 03:30:00,992.92,8.48,282.21,7.71,94.90,11.09,10.53,0.57,6.62,10.60,1223.22,1.00,1.63,229.80
01.05.2009 03:40:00,993.08,8.75,282.47,7.87,94.20,11.30,10.64,0.66,6.69,10.72,1222.19,0.55,0.88,252.40
01.05.2009 03:50:00,992.98,8.88,282.61,7.73,92.50,11.40,10.55,0.86,6.63,10.62,1221.55,0.84,1.38,223.10
01.05.2009 04:00:00,993.07,8.60,282.32,7.52,92.90,11.19,10.39,0.79,6.53,10.46,1222.95,1.06,2.00,245.30
01.05.2009 04:10:00,993.01,8.55,282.28,7.58,93.60,11.15,10.43,0.71,6.56,10.51,1223.08,0.58,1.13,241.70
01.05.2009 04:20:00,992.97,8.55,282.28,7.58,93.60,11.15,10.43,0.71,6.56,10.51,1223.02,0.10,0.50,78.80
01.05.2009 04:30:00,993.00,8.44,282.17,7.49,93.70,11.06,10.37,0.70,6.52,10.44,1223.57,0.23,1.00,221.20
01.05.2009 04:40:00,993.09,8.32,282.04,7.41,94.00,10.97,10.32,0.66,6.49,10.39,1224.23,0.23,0.75,121.40
01.05.2009 04:50:00,993.12,8.21,281.93,7.37,94.40,10.89,10.28,0.61,6.47,10.35,1224.75,0.38,1.00,187.90
01.05.2009 05:00:00,993.24,8.22,281.93,7.48,95.10,10.90,10.37,0.53,6.52,10.44,1224.82,0.45,1.13,166.30
01.05.2009 05:10:00,993.23,8.09,281.80,7.39,95.30,10.80,10.30,0.51,6.47,10.37,1225.41,0.57,1.13,216.80
01.05.2009 05:20:00,993.26,8.00,281.70,7.36,95.70,10.74,10.28,0.46,6.46,10.35,1225.84,0.38,0.75,178.00
01.05.2009 05:30:00,993.34,7.91,281.61,7.30,95.90,10.67,10.23,0.44,6.43,10.30,1226.36,0.59,0.88,199.60
01.05.2009 05:40:00,993.36,7.91,281.61,7.30,95.90,10.67,10.23,0.44,6.43,10.30,1226.38,0.26,0.88,214.90
01.05.2009 05:50:00,993.50,7.79,281.47,7.16,95.80,10.59,10.14,0.44,6.37,10.21,1227.13,0.93,1.63,155.30
01.05.2009 06:00:00,993.60,7.66,281.34,7.13,96.40,10.49,10.11,0.38,6.36,10.18,1227.83,0.73,1.88,200.40
01.05.2009 06:10:00,993.58,7.80,281.48,7.31,96.70,10.59,10.24,0.35,6.44,10.31,1227.13,0.45,1.00,183.40
01.05.2009 06:20:00,993.48,8.13,281.82,7.68,97.00,10.83,10.51,0.33,6.61,10.58,1225.45,1.11,1.63,226.30
01.05.2009 06:30:00,993.54,8.13,281.81,7.49,95.70,10.83,10.37,0.47,6.52,10.44,1225.59,0.74,1.88,117.40
01.05.2009 06:40:00,993.76,7.76,281.42,7.10,95.60,10.56,10.10,0.46,6.35,10.16,1227.60,0.64,1.38,132.20
01.05.2009 06:50:00,993.82,7.66,281.32,7.11,96.30,10.49,10.10,0.39,6.35,10.17,1228.10,0.64,1.38,179.10
01.05.2009 07:00:00,993.26,8.48,282.19,8.15,97.80,11.09,10.85,0.24,6.82,10.92,1223.49,1.89,3.38,249.00
01.05.2009 07:10:00,993.82,8.43,282.09,7.51,93.90,11.06,10.38,0.67,6.52,10.45,1224.62,3.31,6.25,134.20
01.05.2009 07:20:00,993.84,8.21,281.87,7.60,95.90,10.89,10.45,0.45,6.56,10.51,1225.57,1.23,1.88,197.60
01.05.2009 07:30:00,994.04,8.76,282.40,8.07,95.40,11.31,10.79,0.52,6.78,10.85,1223.26,1.49,2.63,146.50
01.05.2009 07:40:00,994.10,9.08,282.72,8.21,94.30,11.56,10.90,0.66,6.85,10.96,1221.91,1.02,1.50,165.00
01.05.2009 07:50:00,994.11,9.52,283.16,8.45,93.00,11.90,11.07,0.83,6.96,11.14,1219.93,0.40,1.13,187.30
01.05.2009 08:00:00,994.18,9.91,283.54,8.56,91.30,12.22,11.16,1.06,7.01,11.22,1218.30,0.61,1.63,110.90
01.05.2009 08:10:00,994.35,9.88,283.50,8.66,92.10,12.20,11.23,0.96,7.06,11.30,1218.61,0.57,1.38,110.80
01.05.2009 08:20:00,994.35,10.17,283.79,8.74,90.80,12.43,11.29,1.14,7.09,11.35,1217.32,0.43,0.88,163.80
01.05.2009 08:30:00,994.27,10.38,284.01,8.93,90.70,12.61,11.44,1.17,7.19,11.50,1216.26,0.98,1.38,311.10
01.05.2009 08:40:00,994.27,10.88,284.51,9.16,89.10,13.04,11.62,1.42,7.30,11.68,1214.03,0.82,2.00,70.40
01.05.2009 08:50:00,994.30,11.67,285.30,9.38,85.80,13.74,11.79,1.95,7.41,11.86,1210.63,1.79,2.75,156.50
01.05.2009 09:00:00,994.34,11.46,285.08,8.96,84.60,13.55,11.46,2.09,7.20,11.53,1211.71,1.52,2.63,160.30
01.05.2009 09:10:00,994.32,11.77,285.39,9.20,84.20,13.83,11.65,2.19,7.32,11.71,1210.30,1.52,2.63,141.60
01.05.2009 09:20:00,994.47,11.95,285.56,9.39,84.30,14.00,11.80,2.20,7.41,11.87,1209.64,1.96,2.63,142.00
01.05.2009 09:30:00,994.51,12.61,286.22,9.50,81.30,14.62,11.89,2.73,7.47,11.95,1206.85,1.31,2.25,170.10
01.05.2009 09:40:00,994.40,13.86,287.48,9.73,76.10,15.86,12.07,3.79,7.59,12.14,1201.38,0.87,2.00,154.30
01.05.2009 09:50:00,994.28,13.84,287.47,9.69,76.00,15.84,12.04,3.80,7.57,12.11,1201.33,0.99,2.50,306.80
01.05.2009 10:00:00,994.44,13.30,286.92,9.59,78.20,15.30,11.96,3.33,7.52,12.03,1203.83,2.32,3.88,30.32
01.05.2009 10:10:00,994.39,13.17,286.79,9.64,79.10,15.17,12.00,3.17,7.54,12.06,1204.30,2.17,3.63,42.01
01.05.2009 10:20:00,994.49,13.15,286.76,9.60,79.00,15.15,11.97,3.18,7.52,12.03,1204.52,1.88,3.25,50.13
01.05.2009 10:30:00,994.51,13.24,286.85,9.59,78.50,15.24,11.96,3.28,7.51,12.03,1204.17,1.62,2.75,60.79
01.05.2009 10:40:00,994.45,13.36,286.98,9.46,77.20,15.36,11.85,3.50,7.45,11.92,1203.64,2.45,3.63,33.61
01.05.2009 10:50:00,994.43,13.62,287.24,9.24,74.80,15.62,11.68,3.94,7.34,11.75,1202.60,2.49,4.38,25.59
01.05.2009 11:00:00,994.41,14.15,287.77,9.43,73.20,16.17,11.83,4.33,7.43,11.90,1200.29,2.38,4.00,23.07
01.05.2009 11:10:00,994.39,14.69,288.31,9.73,72.10,16.74,12.07,4.67,7.58,12.14,1197.91,2.03,3.25,46.77
01.05.2009 11:20:00,994.39,14.73,288.35,10.05,73.50,16.78,12.34,4.45,7.75,12.41,1197.61,1.73,3.00,71.60
01.05.2009 11:30:00,994.37,15.07,288.70,10.11,72.20,17.16,12.39,4.77,7.78,12.46,1196.16,1.06,2.13,64.37
01.05.2009 11:40:00,994.27,15.46,289.09,10.17,70.70,17.59,12.44,5.15,7.82,12.51,1194.40,1.49,3.00,58.45
01.05.2009 11:50:00,994.27,15.53,289.17,10.18,70.40,17.67,12.44,5.23,7.82,12.51,1194.10,1.34,2.63,67.83
01.05.2009 12:00:00,994.27,15.94,289.58,10.16,68.49,18.14,12.42,5.72,7.81,12.50,1192.41,1.80,3.75,12.34
01.05.2009 12:10:00,994.27,16.08,289.72,9.87,66.59,18.30,12.19,6.12,7.66,12.26,1191.95,3.26,5.13,22.30
01.05.2009 12:20:00,994.24,16.34,289.98,10.19,66.90,18.61,12.45,6.16,7.83,12.52,1190.72,1.41,3.38,350.60
01.05.2009 12:30:00,994.18,16.96,290.61,10.49,65.64,19.36,12.71,6.65,7.99,12.78,1187.99,1.83,4.00,6.98
01.05.2009 12:40:00,994.19,16.56,290.20,10.54,67.56,18.87,12.75,6.12,8.02,12.82,1189.62,2.75,5.38,25.03
01.05.2009 12:50:00,994.16,16.35,290.00,10.78,69.56,18.62,12.95,5.67,8.14,13.03,1190.36,2.92,5.00,40.44
01.05.2009 13:00:00,994.23,16.33,289.97,10.90,70.20,18.60,13.06,5.54,8.21,13.13,1190.48,3.17,5.75,42.12
01.05.2009 13:10:00,994.18,16.38,290.02,10.95,70.20,18.66,13.10,5.56,8.24,13.17,1190.19,2.45,4.13,55.89
01.05.2009 13:20:00,994.13,16.67,290.32,11.02,69.24,19.00,13.16,5.85,8.27,13.24,1188.92,3.32,5.75,28.24
01.05.2009 13:30:00,994.15,16.65,290.30,10.90,68.77,18.98,13.05,5.93,8.21,13.13,1189.07,2.95,6.00,10.94
01.05.2009 13:40:00,994.15,16.71,290.36,11.14,69.65,19.05,13.27,5.78,8.34,13.35,1188.72,3.81,5.38,16.91
01.05.2009 13:50:00,994.14,16.63,290.28,11.01,69.36,18.96,13.15,5.81,8.27,13.23,1189.10,3.73,5.00,23.68
01.05.2009 14:00:00,994.14,16.66,290.31,11.08,69.58,18.99,13.22,5.78,8.31,13.29,1188.94,3.37,5.25,25.92
01.05.2009 14:10:00,994.14,16.85,290.50,11.02,68.47,19.22,13.16,6.06,8.28,13.24,1188.19,3.04,5.25,20.77
01.05.2009 14:20:00,994.14,17.34,290.99,11.11,66.76,19.83,13.24,6.59,8.32,13.32,1186.15,2.04,5.00,11.76
01.05.2009 14:30:00,994.13,17.42,291.07,10.75,64.86,19.93,12.93,7.00,8.13,13.00,1185.95,3.27,4.88,21.20
01.05.2009 14:40:00,994.08,17.31,290.96,10.96,66.25,19.79,13.11,6.68,8.25,13.19,1186.25,2.81,5.75,11.99
01.05.2009 14:50:00,994.02,17.37,291.03,11.11,66.65,19.87,13.24,6.63,8.33,13.32,1185.88,2.40,5.63,8.42
01.05.2009 15:00:00,993.94,17.33,291.00,11.31,67.69,19.82,13.41,6.40,8.44,13.50,1185.87,3.53,6.00,8.17
01.05.2009 15:10:00,993.90,17.03,290.70,11.24,68.69,19.44,13.36,6.09,8.40,13.44,1187.07,3.20,5.00,30.59
01.05.2009 15:20:00,993.90,17.11,290.78,11.17,68.04,19.54,13.30,6.25,8.36,13.38,1186.77,3.20,4.88,19.41
01.05.2009 15:30:00,993.91,17.09,290.76,11.21,68.30,19.52,13.33,6.19,8.39,13.41,1186.85,4.01,5.75,28.19
01.05.2009 15:40:00,993.94,16.82,290.48,11.00,68.52,19.19,13.15,6.04,8.27,13.23,1188.07,4.16,6.00,31.44
01.05.2009 15:50:00,993.94,16.87,290.53,10.97,68.15,19.25,13.12,6.13,8.25,13.20,1187.89,3.59,5.75,8.73
01.05.2009 16:00:00,993.97,17.01,290.67,10.79,66.73,19.42,12.96,6.46,8.15,13.04,1187.42,3.77,6.13,19.39
01.05.2009 16:10:00,993.90,17.00,290.67,10.84,67.00,19.41,13.00,6.40,8.18,13.08,1187.35,3.33,4.75,15.03
01.05.2009 16:20:00,993.88,17.11,290.78,10.77,66.23,19.54,12.94,6.60,8.14,13.02,1186.91,3.53,5.88,19.43
01.05.2009 16:30:00,993.86,16.94,290.61,10.46,65.58,19.33,12.68,6.65,7.97,12.76,1187.70,3.75,5.38,24.94
01.05.2009 16:40:00,993.88,16.89,290.56,10.53,66.08,19.27,12.73,6.54,8.01,12.81,1187.90,2.71,4.25,23.19
01.05.2009 16:50:00,993.90,17.00,290.67,10.52,65.60,19.41,12.73,6.68,8.01,12.81,1187.48,3.64,5.75,25.92
01.05.2009 17:00:00,993.91,17.01,290.68,10.43,65.17,19.42,12.66,6.76,7.96,12.73,1187.48,3.81,5.38,20.76
01.05.2009 17:10:00,993.95,16.90,290.56,10.20,64.61,19.28,12.46,6.82,7.83,12.54,1188.07,3.78,5.75,17.94
01.05.2009 17:20:00,994.01,16.88,290.54,10.42,65.64,19.26,12.64,6.62,7.95,12.72,1188.15,3.32,5.38,10.85
01.05.2009 17:30:00,994.01,16.85,290.51,10.59,66.51,19.22,12.79,6.44,8.04,12.86,1188.20,3.01,4.88,18.47
01.05.2009 17:40:00,994.03,16.95,290.61,10.69,66.54,19.35,12.87,6.47,8.09,12.95,1187.78,2.26,4.13,13.44
01.05.2009 17:50:00,994.12,16.85,290.50,10.64,66.73,19.22,12.83,6.40,8.07,12.90,1188.32,2.08,4.00,10.93
01.05.2009 18:00:00,994.14,16.83,290.48,10.76,67.37,19.20,12.93,6.26,8.13,13.01,1188.38,1.17,3.00,1.51
01.05.2009 18:10:00,994.14,16.76,290.41,10.77,67.71,19.11,12.94,6.17,8.14,13.02,1188.66,1.54,2.38,17.72
01.05.2009 18:20:00,994.18,16.57,290.21,10.80,68.66,18.88,12.97,5.92,8.15,13.04,1189.47,1.17,2.13,348.50
01.05.2009 18:30:00,994.27,16.27,289.91,10.82,70.10,18.53,12.99,5.54,8.16,13.06,1190.80,0.48,1.25,323.00
01.05.2009 18:40:00,994.27,16.05,289.69,10.78,70.90,18.27,12.95,5.32,8.14,13.03,1191.72,0.91,2.00,314.00
01.05.2009 18:50:00,994.28,15.88,289.51,10.74,71.50,18.07,12.92,5.15,8.12,13.00,1192.45,0.99,1.75,295.60
01.05.2009 19:00:00,994.30,15.76,289.39,10.71,71.90,17.93,12.89,5.04,8.11,12.97,1192.99,0.94,1.63,280.70
01.05.2009 19:10:00,994.38,15.63,289.26,10.63,72.10,17.78,12.82,4.96,8.06,12.89,1193.65,0.92,1.63,277.70
01.05.2009 19:20:00,994.48,15.51,289.13,10.56,72.30,17.65,12.76,4.89,8.02,12.83,1194.30,1.20,2.00,260.60
01.05.2009 19:30:00,994.60,15.34,288.95,10.66,73.60,17.46,12.85,4.61,8.07,12.92,1195.11,1.25,1.88,264.60
01.05.2009 19:40:00,994.70,15.15,288.75,10.68,74.60,17.24,12.86,4.38,8.08,12.93,1196.00,1.12,1.75,258.40
01.05.2009 19:50:00,994.76,14.89,288.48,10.63,75.60,16.96,12.82,4.14,8.06,12.89,1197.18,1.39,2.25,252.50
01.05.2009 20:00:00,994.86,14.39,287.97,10.61,78.00,16.42,12.81,3.61,8.05,12.87,1199.39,1.03,2.38,252.20
01.05.2009 20:10:00,994.98,14.02,287.59,10.56,79.60,16.03,12.76,3.27,8.02,12.82,1201.09,0.97,2.25,254.30
01.05.2009 20:20:00,995.07,14.21,287.78,10.53,78.50,16.23,12.74,3.49,8.00,12.80,1200.43,1.19,2.00,267.10
01.05.2009 20:30:00,995.16,13.99,287.55,10.45,79.20,16.00,12.67,3.33,7.96,12.73,1201.48,1.14,2.13,273.90
01.05.2009 20:40:00,995.27,14.19,287.74,10.49,78.40,16.21,12.71,3.50,7.98,12.77,1200.76,0.59,1.38,331.00
01.05.2009 20:50:00,995.35,14.17,287.71,10.44,78.20,16.19,12.66,3.53,7.95,12.72,1200.96,0.66,1.63,303.10
01.05.2009 21:00:00,995.39,13.86,287.40,10.68,81.10,15.86,12.87,3.00,8.08,12.93,1202.22,0.30,1.38,40.38
01.05.2009 21:10:00,995.50,13.34,286.87,10.63,83.60,15.34,12.82,2.51,8.05,12.88,1204.55,0.36,1.00,114.90
01.05.2009 21:20:00,995.50,13.08,286.61,10.55,84.60,15.08,12.75,2.32,8.01,12.81,1205.67,0.07,0.50,50.22
01.05.2009 21:30:00,995.50,12.71,286.24,10.42,85.90,14.72,12.64,2.07,7.94,12.70,1207.28,0.37,0.75,40.10
01.05.2009 21:40:00,995.50,12.25,285.78,10.51,89.10,14.28,12.72,1.56,7.99,12.78,1209.19,0.09,0.38,61.83
01.05.2009 21:50:00,995.57,12.13,285.65,10.41,89.20,14.16,12.64,1.53,7.93,12.69,1209.83,0.44,1.13,54.18
01.05.2009 22:00:00,995.67,11.95,285.46,10.31,89.70,14.00,12.56,1.44,7.88,12.61,1210.75,0.37,0.88,27.46
01.05.2009 22:10:00,995.74,11.92,285.43,10.08,88.50,13.97,12.36,1.61,7.76,12.42,1211.06,0.43,1.75,219.80
01.05.2009 22:20:00,995.74,11.92,285.43,9.85,87.10,13.97,12.17,1.80,7.64,12.22,1211.15,1.87,2.50,248.90
01.05.2009 22:30:00,995.75,12.03,285.54,9.83,86.40,14.07,12.16,1.91,7.63,12.21,1210.70,2.14,2.88,250.20
01.05.2009 22:40:00,995.85,11.80,285.30,9.71,87.00,13.86,12.06,1.80,7.57,12.11,1211.84,1.81,2.63,241.10
01.05.2009 22:50:00,995.91,11.51,285.00,9.60,88.00,13.60,11.96,1.63,7.51,12.01,1213.19,0.61,2.13,229.00
01.05.2009 23:00:00,995.95,11.10,284.59,9.41,89.30,13.23,11.82,1.42,7.41,11.86,1215.07,1.42,2.13,233.90
01.05.2009 23:10:00,995.93,10.82,284.31,9.36,90.70,12.99,11.78,1.21,7.39,11.83,1216.25,1.26,2.38,228.30
01.05.2009 23:20:00,995.93,11.01,284.50,9.47,90.20,13.15,11.86,1.29,7.44,11.91,1215.40,0.46,1.25,218.40
01.05.2009 23:30:00,995.99,10.57,284.06,9.08,90.50,12.77,11.56,1.21,7.25,11.61,1217.50,0.37,1.00,189.60
